tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia
SITAC,9892179425,Marcela Perez,14061971,27,98,27,87,0
DCU,2127363225,María García,11111960,76,50,76,55,1
ABIS,5907188990,Ana Martínez,28051983,17,20,17,93,0
ABIS,9191798718,Carlos Rodríguez,25111925,66,55,66,52,1
CC DUP,5168604678,Carlos Perez,14082001,52,6,52,93,0
TI PV,7644817870,Daniela González,15061938,63,3,63,19,0
NIP,8424830687,Luis Cifuentes,27111985,76,95,76,43,1
AFIS,6731913917,Luis Castaneda,09011935,86,43,86,65,0
MTR,1417419241,Carlos Martínez,17061987,41,34,41,75,1
TI REC,9414632879,Juan Perez,21121946,66,20,66,44,0
NIP,6178979645,Daniela Castaneda,20011966,70,52,70,86,1
TI,4833159732,Manuela Cifuentes,17041970,73,98,73,100,0
TI PV,8520202208,Sofía Martínez,15021927,20,15,20,43,0
EIS,5196746140,María Perez,18101927,85,68,85,95,0
CC DIG,4449799692,María Murillo,11101995,63,35,63,42,1
NIP,7584339747,Manuela García,13081953,91,73,91,34,0
MTR,6774408809,Melissa Perez,25012002,99,87,99,73,1
DCU,5880469434,Miguel Murillo,13101994,52,52,52,90,1
NIP,0694978009,Daniela Cifuentes,18111938,54,93,54,13,0
TI REC,1678263365,Luis Martínez,09071924,44,19,44,79,1
CCT,4493833725,Sofía Hernández,16101935,23,40,23,79,0
EIS,5104168993,Gabriela Cartagena,20071945,54,35,54,94,1
CC REC,2905339145,Carlos Castaneda,02031984,66,50,66,99,1
CC DUP,4760163279,Miguel Murillo,15041990,17,22,17,45,1
CC DUP,5356660775,Luis Castaneda,01121959,18,44,18,24,0
CC,3811900871,Luis Murillo,16041992,88,38,88,16,1
DCU,3437184720,Carlos García,15081972,97,43,97,21,1
SITAC,0402896861,David García,20021982,13,88,13,67,0
CC DUP,4998671688,Luis Martínez,06011980,19,77,19,3,1
CC REN,2728743023,Gabriela Castaneda,17121946,5,31,5,100,0
MTR,8110174264,Juan García,22071940,13,91,13,79,1
ANI,9911867046,Daniela López,13011942,91,67,91,62,0
HLED-WEB,8736854959,Laura García,09041978,63,38,63,87,1
CC REN,1037548777,Miguel Rodríguez,28121932,76,32,76,98,1
MTR,9424308248,Gabriela Rodríguez,21041938,20,30,20,19,1
EIS,2601142924,Gabriela Hernández,16032003,47,15,47,81,1
CC REN,7380009482,Miguel Cartagena,11101956,88,47,88,97,1
CCT,1238334484,Juan Martínez,20071945,99,73,99,31,0
TI REN,9696340016,Daniela Castaneda,27082003,20,95,20,11,1
ANI,6996377630,Sofía Hernández,05071925,91,95,91,43,1
CC DIG,4890121869,Ana Castaneda,12071972,70,88,70,36,1
HLED-WEB,3193930688,Luis Castaneda,16052005,11,26,11,86,1
ABIS,8937105231,Miguel Hernández,08101932,50,25,50,87,1
TI DUP,5581319424,Sofía Murillo,27111952,52,4,52,47,1
CC REC,9077460347,David Cifuentes,02031944,81,1,81,15,0
CC REC,6052234340,Luis Hernández,18062007,66,90,66,2,0
CC DIG,9550554732,Gabriela López,15091987,19,86,19,22,0
EIS,9466279547,Marcela Hurtado,07121940,94,38,94,1,1
CC REN,4266308506,Marcela Hurtado,04071983,94,41,94,51,1
CCT,2591736110,Sofía Cifuentes,04061967,50,93,50,98,0
ABIS,4546959257,Miguel Rodríguez,18031936,97,10,97,47,0
ABIS,6036360914,Ana González,14031941,88,59,88,88,0
NUIP,8625149208,Laura Murillo,22091991,19,95,19,6,0
TI DUP,7168888105,Marcela Cartagena,24111985,17,55,17,30,1
CC DIG,9089411014,Daniela López,22061972,85,86,85,99,0
MTR,5396221780,Gabriela Murillo,17101952,95,52,95,11,1
TI REC,2383020971,Miguel López,16111968,18,25,18,51,0
CC,8891152782,Melissa Rodríguez,12121934,97,10,97,4,0
CC DIG,3393764265,María Cifuentes,19041969,25,52,25,32,1
CC REC,4109304327,Carlos López,11051984,66,77,66,24,1
CCT,7755914263,David González,21021957,11,73,11,6,0
SIC,8210258264,Juan Cartagena,15021953,91,51,91,10,1
CC DIG,7318098683,David Castaneda,22101909,15,50,15,32,0
TI PV,7403520658,David Martínez,25061994,47,29,47,90,1
CC,4515313593,Luis Rodríguez,16061954,18,98,18,25,1
HLED-WEB,0395847816,Luis González,25091933,13,91,13,21,1
CC DIG,8215249268,Miguel Murillo,06011931,41,1,41,34,0
CC,7548730098,Marcela Hurtado,16032023,17,3,17,1,0
TI DUP,7648400168,Melissa Cartagena,20101961,97,32,97,58,1
AFIS,7789448753,Carlos González,17082002,99,65,99,44,1
SIC,1074179837,Laura Rodríguez,15122000,17,47,17,75,1
CCT,4334549748,Juan Murillo,18121990,81,25,81,65,1
MTR,5863927369,Gabriela Hernández,24041968,18,54,18,54,0
NIP,8900838531,Marcela González,07071989,91,67,91,67,1
AFIS,2722498120,Laura Hernández,27031948,66,52,66,78,1
TI PV,6785579783,Sofía Cartagena,26111929,73,6,73,91,1
CC PV,4145471279,Manuela Martínez,03111981,91,98,91,22,0
ABIS,5902280326,Ana López,26102008,41,87,41,22,0
CC DUP,0460406777,Sofía García,17021941,95,79,95,94,0
ANI,2112467444,Miguel Hernández,20022001,8,78,8,67,0
NIP,1470848790,Luis Cifuentes,27071939,85,15,85,73,1
CC PV,9696646319,Luis Perez,19051988,95,92,95,31,1
NUIP,8408127133,Daniela Cartagena,20081964,23,34,23,6,0
AFIS,9093922884,Laura López,27031946,63,53,63,45,0
TI PV,6965470646,María Castaneda,14071940,97,24,97,78,1
HLED-WEB,7805541449,Gabriela Murillo,28031996,50,90,50,30,0
CC DIG,3030356683,Miguel Cartagena,04071939,15,55,15,62,1
CC REN,5541237757,Sofía Castaneda,24111979,5,10,5,26,1
TI REC,5489720710,Laura Cifuentes,05052002,54,51,54,94,0
CC REN,2548616895,Marcela Murillo,28061967,52,50,52,26,1
NIP,7292997536,Miguel González,20061990,91,83,91,73,1
TI PV,8130921214,Sofía Rodríguez,14081939,99,35,99,94,1
NUIP,2800081464,Sofía Hurtado,02011986,73,86,73,52,1
CC DUP,1078955735,Laura Hernández,05121911,91,88,91,73,0
CC PV,3189192647,Melissa García,19031973,81,44,81,60,1
CC DIG,7887982231,Melissa Cifuentes,23101987,41,24,41,34,1
ANI,6346839119,David Castaneda,28031947,15,25,15,2,0
ABIS,6224867235,Daniela Martínez,01041956,66,77,66,42,1
TI,6855761468,Ana García,13041945,70,35,70,42,1
CC PV,1373914972,Manuela García,01021943,19,52,19,78,1
ABIS,2263735723,Daniela García,25101988,68,92,68,59,0
NUIP,7953509942,Carlos Perez,23101944,18,78,18,67,1
EIS,5760106857,Laura Perez,13081998,8,68,8,97,1
CC DUP,9800834177,Sofía Rodríguez,17112006,5,30,5,22,0
TI REN,9430719700,Laura González,02091966,68,67,68,60,1
MTR,5662661857,Ana Hernández,19091988,41,52,41,40,0
TI PV,6440303163,Juan López,07012009,91,40,91,45,0
CC,9593241931,Luis Murillo,16091954,8,20,8,52,0
ABIS,4424791435,Juan Murillo,22012005,66,73,66,99,1
CC REC,0878079601,Sofía González,22071993,85,73,85,65,0
SIC,8541210576,Juan Cifuentes,22121952,11,94,11,36,0
CC DIG,0398148908,David Rodríguez,04081957,76,10,76,4,0
SIC,9630814333,Manuela Castaneda,20101958,50,94,50,35,1
CC,4114091981,María Cartagena,20081959,50,54,50,19,0
EIS,4137708307,Daniela Cifuentes,12021970,97,78,97,24,1
NUIP,7990105142,Marcela Perez,26041943,20,45,20,42,1
NUIP,7102057139,Juan López,20111924,17,68,17,15,1
CC REN,2037927550,María López,10111951,63,35,63,6,1
EIS,0446752218,Carlos Cartagena,08011987,54,75,54,38,1
TI PV,2581190357,Carlos Cifuentes,12081941,97,44,97,99,1
SITAC,2514136108,Marcela González,17061999,27,19,27,1,1
EIS,3992237392,Laura Murillo,13091924,97,74,97,32,1
TI,3507917494,Sofía García,23111939,81,1,81,90,0
NIP,3268026758,Gabriela Cartagena,15111923,68,47,68,53,1
MTR,5232548556,David García,09081979,20,36,20,47,1
CCT,9523103620,Daniela Murillo,12011960,15,100,15,81,0
MTR,3039725408,Luis Martínez,26101986,70,29,70,77,1
CC DUP,4599447630,Marcela Hurtado,06051996,5,44,5,42,0
DCU,6666616712,María Murillo,01021936,47,87,47,60,0
CCT,4884743924,Gabriela Rodríguez,07101962,52,22,52,83,0
TI REN,2562112983,Marcela Murillo,28111940,41,1,41,100,1
HLED-WEB,3242237817,Ana Hurtado,05111974,99,86,99,55,1
ANI,1068864935,Daniela García,24031989,66,100,66,19,1
CC REC,5800753786,María Hernández,17101954,91,73,91,88,1
SIC,3709636849,Sofía López,08111940,27,6,27,75,0
TI DUP,5313510519,Marcela Hernández,16111975,97,16,97,15,1
TI REC,1192160711,Miguel González,02061945,91,65,91,91,0
TI REN,8599199823,Juan López,25091936,17,38,17,38,0
CC PV,4848993817,Gabriela Perez,21061928,18,60,18,10,0
TI REC,9249699728,Juan González,27011927,54,29,54,26,1
TI REC,1582110848,Gabriela Hernández,12121988,70,13,70,40,1
TI,7335589768,Melissa Cartagena,05021983,15,26,15,78,1
CCT,1782913567,María García,21102004,97,19,97,15,1
HLED-WEB,9168924800,Sofía González,03082002,52,10,52,50,1
SITAC,8099308342,Luis García,25031933,81,35,81,73,0
CC DUP,4569331641,David López,10111987,91,92,91,1,0
TI,0342570835,Manuela Rodríguez,27121951,47,68,47,40,1
HLED-WEB,0271185859,Melissa Castaneda,15031956,70,65,70,74,1
SIC,3215976525,David Hernández,16092001,13,36,13,75,1
TI REN,1146269635,Melissa Hurtado,26101944,15,42,15,19,0
TI DUP,4261714712,Juan Castaneda,11071966,86,20,86,19,1
CC,6272479868,Manuela Murillo,01082002,13,43,13,90,0
TI REC,9149965283,Manuela Castaneda,22051986,11,24,11,36,0
TI REC,4734736130,Melissa Perez,06101985,18,16,18,54,0
EIS,3193510203,David Hurtado,23052000,8,3,8,36,0
SIC,2345463581,Laura Martínez,20071956,44,31,44,60,1
CCT,5042191816,Melissa García,28091993,19,62,19,15,0
NIP,2144012118,Laura Cartagena,28051977,99,81,99,6,1
TI REC,1086530195,Ana Rodríguez,01081968,50,10,50,29,1
SIC,4119536615,Marcela González,21041931,54,94,54,2,1
TI REC,6163730962,María Rodríguez,21091947,11,94,11,4,0
CC REN,5135120950,Miguel López,22051975,44,45,44,59,1
CC REN,8230772631,Ana Hernández,09071999,44,62,44,24,1
TI DUP,7471625800,Daniela López,09121951,81,31,81,59,0
DCU,9113468626,Melissa Hurtado,02051988,81,55,81,26,0
MTR,7755547778,Juan Hernández,12091991,47,86,47,74,0
AFIS,7693078925,Daniela Hurtado,08061941,70,42,70,100,0
TI REC,2271565633,Ana Cifuentes,08081935,13,95,13,25,1
TI PV,2905165268,Melissa Cifuentes,14021975,23,29,23,74,0
SIC,6171498745,Juan Hernández,16042004,50,3,50,60,0
ABIS,0730924047,Laura Rodríguez,28051959,99,30,99,31,0
HLED-WEB,1893983204,María Perez,11051970,13,75,13,47,1
ANI,9817982785,Luis González,22101988,25,54,25,15,0
TI REN,1714657517,Melissa Hernández,23111999,70,93,70,4,0
CC DIG,8254967994,Miguel López,24111947,88,1,88,94,1
NIP,0592296603,Sofía Cifuentes,01061926,86,58,86,29,0
TI DUP,8926247999,María Hurtado,13041930,41,26,41,98,0
TI REN,6726053502,María Cifuentes,09012003,68,74,68,83,1
EIS,8328113205,Luis García,25061948,11,88,11,86,1
TI REC,5953657622,Miguel Perez,19041927,11,32,11,59,1
MTR,0683820045,María Castaneda,27081945,54,90,54,24,0
MTR,1749676816,Sofía García,26081962,18,53,18,35,0
NUIP,3250288482,Luis Cartagena,14101995,73,29,73,94,1
TI PV,1040224120,Juan Martínez,26111951,70,34,70,78,0
TI PV,5903553574,Marcela Perez,06081987,86,24,86,50,1
CC DUP,8450500500,Juan Rodríguez,08051929,88,98,88,91,1
SIC,1501893158,Manuela Murillo,09081989,94,45,94,90,1
SIC,0756123342,Luis Rodríguez,17081944,25,88,25,16,0
CC DUP,8552200540,María Cifuentes,23112019,68,55,68,11,1
MTR,1395710764,Laura Martínez,02101971,52,77,52,40,0
SITAC,8820080197,Miguel Castaneda,06062003,73,47,73,87,1
AFIS,5993602851,Luis Perez,15021994,95,1,95,16,1
TI REC,9948326058,Daniela Martínez,20031983,86,22,86,74,0
TI,4382681393,Daniela Rodríguez,28031979,68,16,68,38,0
CCT,8523656151,Carlos López,11101972,47,94,47,94,0
CC REN,6614066713,Laura González,22031946,27,81,27,43,0
ANI,5535395977,Miguel García,04061994,19,43,19,1,0
CC,1502070107,Manuela Rodríguez,24121964,68,35,68,35,0
TI,9536915804,Daniela Cifuentes,11012000,88,90,88,54,1
SIC,3570082490,Melissa Castaneda,07091995,8,91,8,87,1
TI PV,0501294437,Carlos Murillo,25081962,27,75,27,26,0
NUIP,6937444016,David Martínez,14091925,27,19,27,92,1
CCT,7685040877,Carlos Cartagena,08092004,81,11,81,93,0
TI,1355201343,Marcela Hernández,04051994,70,91,70,21,1
TI REC,7533144396,Carlos Hurtado,02071974,66,75,66,67,0
AFIS,2420173919,Sofía González,03041973,86,38,86,40,0
CC PV,8003395136,David Murillo,03061985,5,83,5,62,1
SIC,0206513950,María López,13091991,99,53,99,67,0
MTR,3095557748,Daniela Hurtado,28031983,50,60,50,94,1
AFIS,5367232742,Daniela Hurtado,24061989,63,19,63,25,0
NUIP,5330899761,Ana Perez,22061932,8,94,8,88,0
TI REC,4094577470,Miguel Hurtado,21011936,66,97,66,75,0
MTR,4035135533,Juan Cartagena,20031962,47,90,47,11,1
CC REN,2197454373,David Hurtado,07061929,18,52,18,55,1
NIP,6045928621,Gabriela Murillo,07071981,95,87,95,81,0
TI DUP,3520467837,Juan Perez,25091927,18,13,18,83,1
CC,6186815699,Manuela Castaneda,27101972,91,55,91,15,1
ANI,0919818400,Ana Martínez,26011986,20,22,20,97,1
CC REC,2305121366,Melissa Rodríguez,19111992,27,51,27,79,1
TI PV,6314013236,Daniela Martínez,13012002,86,19,86,2,0
TI DUP,8320338725,Gabriela Murillo,05091998,8,67,8,29,0
CC PV,2855502615,Laura Cifuentes,07051917,95,55,95,16,0
SIC,3296189690,David Cartagena,21051980,20,87,20,93,1
TI REN,2130885467,Laura Castaneda,01121993,41,11,41,68,0
TI DUP,5155089019,Marcela López,26041925,47,43,47,31,1
CC PV,4399075056,Gabriela Cartagena,01081943,8,91,8,74,0
TI REN,2500077804,María Rodríguez,19121934,41,90,41,74,0
CC PV,6528983085,Ana López,23021989,68,16,68,38,0
TI DUP,9622661537,Gabriela Hurtado,15111994,47,55,47,87,1
ABIS,1303615403,Laura López,03101971,44,65,44,55,1
ANI,9507564326,Sofía Cartagena,09051925,27,20,27,50,1
TI DUP,6595662907,Marcela Cifuentes,25042008,70,26,70,53,0
TI REC,6410149380,Gabriela Murillo,10022008,52,43,52,92,0
DCU,6452246868,Carlos García,24012006,13,40,13,93,1
TI DUP,8679398391,David Castaneda,07051968,70,42,70,41,1
EIS,1858663596,Gabriela Rodríguez,06112002,88,1,88,77,1
CC REC,5298325355,Carlos García,25051933,97,47,97,21,0
HLED-WEB,2663314183,Marcela Castaneda,23061994,86,43,86,91,0
CC DUP,9165435200,Carlos Rodríguez,04081970,13,55,13,54,1
CC REC,5461182845,Laura Murillo,11111963,27,30,27,20,0
TI,9563854086,Melissa Perez,15101999,5,40,5,26,0
TI PV,3197457601,Gabriela Perez,19031942,11,4,11,75,1
SITAC,2288965094,Juan Murillo,27121947,18,22,18,22,0
TI REN,5335021284,María López,11111971,13,15,13,26,0
CCT,5226844501,Daniela Cifuentes,23051940,73,35,73,95,0
TI REN,2520752645,Manuela Murillo,04091952,76,41,76,11,0
DCU,4830533281,Miguel Martínez,14041970,88,41,88,42,1
DCU,2658087471,Daniela García,22021988,17,99,17,100,1
CC REC,9107019325,María González,28071947,88,100,88,93,1
SIC,1074979241,Manuela López,07011998,13,34,13,40,0
CC DUP,5740655799,Gabriela Cartagena,04111959,85,26,85,51,1
TI,7220316628,Juan Hurtado,06032003,63,59,63,58,1
CC DIG,9869751007,Miguel Martínez,16081949,68,41,68,19,1
TI PV,3636479654,Manuela Martínez,03051958,20,3,20,59,1
NIP,6508498311,Juan Martínez,27081944,85,22,85,79,0
AFIS,5009913134,Sofía Martínez,25081916,99,45,99,41,1
ANI,4201874362,Marcela Perez,13061963,15,25,15,30,1
EIS,4511361641,Juan García,28111946,15,97,15,35,1
CC DUP,2333319110,Juan Murillo,14051987,50,6,50,29,0
NUIP,9990478335,Manuela Perez,07101936,91,98,91,73,1
TI REN,7627356741,Marcela Cifuentes,18051987,63,83,63,97,1
TI,2284654324,Juan García,24021999,81,19,81,38,0
TI REC,8695729992,Daniela Cartagena,05082000,99,26,99,67,1
ANI,9276617630,Luis Perez,26021934,63,88,63,58,0
TI PV,2062546633,Sofía García,09111985,86,3,86,67,1
SITAC,9903880845,María Rodríguez,01011924,66,62,66,68,1
HLED-WEB,0417275292,Gabriela Murillo,22031976,73,20,73,3,1
TI DUP,1333356616,Sofía Martínez,17081952,81,21,81,26,0
CCT,0515073937,Luis López,13021959,86,74,86,2,1
CC PV,3003220888,Laura Cartagena,02111947,88,62,88,74,1
TI DUP,1015434908,Miguel Castaneda,06011990,18,78,18,15,1
SITAC,4409858389,Ana Murillo,19081967,68,40,68,100,0
NUIP,9479495374,Luis Castaneda,12071939,88,74,88,44,0
CC REC,9194070826,Carlos Murillo,25101945,44,22,44,59,0
AFIS,5147785095,María Hernández,06021999,88,13,88,6,1
EIS,5138654335,Gabriela Perez,14121925,85,65,85,16,1
SITAC,9264899009,Carlos Murillo,07081991,95,74,95,99,0
AFIS,2462767966,Daniela García,11032000,66,54,66,35,0
CC REN,9599165084,Melissa Hernández,18071956,81,44,81,99,0
ABIS,6214163631,David González,23091988,47,62,47,51,0
TI DUP,2030301781,Daniela Hurtado,08101979,5,100,5,11,1
MTR,8629372062,Daniela Martínez,09091987,8,91,8,38,0
CC,4948522649,Sofía Cifuentes,03121971,76,2,76,68,0
EIS,0352336235,Ana González,26122005,66,15,66,44,1
CC DUP,4609507770,María González,22081957,27,91,27,10,0
NUIP,0504167207,Ana Murillo,03102001,66,92,66,3,1
SIC,5646287870,María Murillo,08091926,25,86,25,1,1
CC REC,4089461790,Carlos Hernández,14041996,23,88,23,43,0
MTR,9082014129,Sofía Murillo,12091928,44,26,44,31,0
CCT,7296073280,Juan Hernández,12061994,25,10,25,42,1
SIC,6386062632,Daniela García,11121989,97,25,97,67,0
NUIP,8759868805,Luis Cartagena,22011989,50,45,50,1,0
SITAC,0949513376,Luis González,23041982,47,73,47,2,1
ANI,4253054520,María González,24101990,66,13,66,77,1
CCT,7652068460,Gabriela Hurtado,25032001,95,10,95,60,1
CC REN,2944352532,Daniela García,17091989,73,83,73,45,1
TI DUP,5698291314,Gabriela Cifuentes,26022004,41,3,41,34,1
NIP,6147618339,David González,28031964,66,81,66,29,1
CC REN,2589476703,Juan Rodríguez,04091929,25,65,25,22,1
CC DUP,2198098688,Miguel Perez,01052003,94,29,94,75,1
CC DIG,0692127570,Laura Rodríguez,09021922,23,44,23,29,0
CC,0994327247,Ana Perez,11051925,68,98,68,1,0
MTR,2306754320,Miguel López,03042005,97,13,97,95,0
HLED-WEB,5633816104,Juan Perez,12021951,44,52,44,98,1
TI DUP,1283067513,Daniela Martínez,01061953,66,98,66,79,0
CC PV,2297146892,Luis Cifuentes,17071970,20,99,20,87,1
TI DUP,3097953274,Daniela Rodríguez,27011995,91,32,91,65,0
NUIP,2946216047,Marcela Rodríguez,18111953,63,34,63,62,0
CC,1890068079,Laura García,23032005,50,44,50,10,0
TI PV,2148452617,Carlos Murillo,02121953,66,88,66,87,0
TI DUP,0765259734,Luis Rodríguez,18031995,63,43,63,62,1
CC PV,4751483766,Sofía Martínez,06092006,19,99,19,81,0
CC REN,0669065044,Ana Cifuentes,01091988,41,99,41,1,1
CC DUP,2249397521,Gabriela Hernández,15011974,94,92,94,4,0
CC REC,2048796794,Marcela Rodríguez,07101961,44,91,44,24,1
AFIS,5748423845,Juan González,19072003,91,41,91,34,0
HLED-WEB,9911580875,Daniela Hernández,26121976,70,62,70,68,1
SIC,0679854130,María López,06011996,52,86,52,58,0
CCT,6743166124,Gabriela Murillo,06061973,44,81,44,73,1
MTR,8155483302,Laura Rodríguez,06021983,25,83,25,75,0
NUIP,2418872764,Gabriela González,26111981,11,10,11,90,0
MTR,7888880410,Sofía García,12041981,11,67,11,53,0
SIC,3038993402,Miguel González,01051979,88,97,88,75,1
TI PV,2771271413,Gabriela González,21011982,94,75,94,87,1
TI REN,8824541610,Laura Castaneda,08081984,23,55,23,43,1
TI REC,7844823259,Miguel Murillo,20031940,23,38,23,58,0
MTR,2528833646,Manuela López,09071961,81,78,81,47,0
MTR,3842987191,Miguel Cartagena,20031993,73,94,73,11,1
TI REN,9283709597,Laura Martínez,17081999,76,73,76,32,0
AFIS,8233385978,María Cifuentes,27091952,97,47,97,65,1
TI DUP,6857876874,Sofía Castaneda,01081960,81,20,81,26,1
ABIS,6874469116,Manuela Hurtado,25071939,27,47,27,35,0
HLED-WEB,7413088118,Laura Castaneda,11052007,66,24,66,58,1
ANI,1804631255,David Martínez,15051940,81,55,81,53,1
ABIS,5191799043,David Martínez,01101991,18,60,18,21,0
ABIS,2879740592,Melissa Castaneda,22081976,85,87,85,90,0
CC REN,2458247117,Carlos Castaneda,13021958,54,10,54,24,1
HLED-WEB,1500949617,Marcela Hurtado,26081972,68,44,68,16,1
EIS,9071889281,Luis Hernández,12082001,17,98,17,1,0
ANI,9424824796,María Rodríguez,20091932,20,90,20,51,0
TI,9873356255,Marcela Rodríguez,13071901,13,95,13,94,0
CC DUP,0034609060,David Hernández,27011972,54,81,54,92,1
NUIP,0777240233,Sofía Cartagena,17011989,50,15,50,87,0
AFIS,7537380657,María Murillo,21092005,11,81,11,11,1
TI PV,8368669975,Sofía Rodríguez,16061917,47,16,47,77,1
DCU,3392730290,Juan Perez,19101924,50,16,50,51,0
ANI,5966407825,Manuela García,09081953,73,86,73,22,1
NUIP,4865921308,Carlos González,15091962,11,45,11,51,0
SITAC,3427675952,Melissa Hurtado,08091950,54,1,54,59,1
NIP,6977568233,Sofía López,01121996,88,3,88,55,1
NIP,3452073705,Marcela López,09071956,15,53,15,32,0
ANI,1403908699,Marcela Castaneda,24121974,23,74,23,91,0
SITAC,7924712863,Juan Hurtado,03011977,25,90,25,92,0
ABIS,0825835429,Gabriela Hernández,24041952,66,67,66,65,0
CC DIG,6550322471,David García,08121969,88,13,88,91,0
TI REC,6085088785,Sofía Castaneda,27071949,85,20,85,73,1
SITAC,5977697323,Miguel Rodríguez,15041950,8,65,8,52,1
SITAC,5543750849,David García,24102001,81,24,81,36,1
CC,4342332464,Marcela Hurtado,01051926,76,88,76,2,1
TI REC,2435443332,David Perez,13121945,5,35,5,77,0
HLED-WEB,1676617001,Miguel Martínez,04121994,23,1,23,51,0
NIP,1020734347,Carlos Cartagena,01011997,95,40,95,87,1
MTR,7400942123,María Cartagena,01052007,25,93,25,73,1
NUIP,1646199278,Juan López,27101951,19,95,19,94,1
TI DUP,1369500987,Juan Hurtado,04061985,91,62,91,11,1
TI REN,7891568985,Sofía Cartagena,12061997,95,30,95,51,1
CC PV,4631286185,Luis Rodríguez,12051926,25,10,25,38,1
SITAC,1879162188,María García,26071975,97,53,97,10,1
CC DIG,8741993312,Carlos Castaneda,16101980,97,13,97,81,0
CCT,5888333749,Melissa González,24111982,19,88,19,77,1
ABIS,5363089558,Sofía Castaneda,05041941,66,30,66,31,1
CC,2818016530,Juan Martínez,28021917,85,92,85,93,1
CC DIG,8200295789,Melissa Hernández,13091981,17,73,17,43,0
CC PV,3548267220,Gabriela Martínez,01102024,68,55,68,77,1
ABIS,0671912419,Juan Perez,19021968,54,22,54,13,0
TI REC,8969975453,Ana Cartagena,03101925,17,100,17,31,0
MTR,0213120111,David López,09071945,41,35,41,83,1
AFIS,6666967616,Ana González,10111956,52,81,52,78,1
CC REC,2545117999,Marcela Cifuentes,01101962,88,98,88,15,0
CC DUP,7654713934,Ana Rodríguez,04071980,54,51,54,13,1
ANI,4341406670,Marcela Rodríguez,03022003,23,25,23,77,1
